,Unnamed: 0,Filename,Rsh_scaff,Voc (V),Isc (mA),Jsc(mA/cm2),Imax (mA),Vmax (V),Pmax (mW/cm2),FF (%),FF_est (%),PCE (%),Rseries (ohm),Rshunt (ohm),CellArea (cm2),ScanRate (mV/s),ActualScanRate (mV/s),CellNo,CellRow,CellColumn,Condition,meas_time,measurement
169,169,09-Rep_2-2023_11_09-09_14_02-rev-0,9232.97784,0.7698647074429784,0.1288138433785763,1.4312649264286257,0.127032,0.663635,0.08430288132,85.0091099322506,85.0091099322506,0.9366986813333332,424.8675105673621,131722.18052305258,0.09,60.0,-54.0838353939909,9,B,1,3,2023-11-09 09:14:02,8
170,170,10-Rep_2-2023_11_09-09_14_57-rev-1,9822.451494,0.8266481984576858,0.181967786492785,2.0218642943642786,0.269458,0.651484,0.1755475756719999,116.70234972120186,78.81030905474692,1.9505286185777773,327.7093119600426,-14193954.370185172,0.09,60.0,-54.083642336663,10,B,2,3,2023-11-09 09:14:57,8
171,171,11-Rep_2-2023_11_09-09_15_52-rev-1,9685.659012,0.8192146358976902,0.1650290251564575,1.8336558350717505,0.277534,0.627253,0.174084034102,128.7659111335222,76.56760176320094,1.9342670455777773,349.5376454832612,-96807.4041920677,0.09,60.0,-54.08348799101743,11,B,3,3,2023-11-09 09:15:52,8
172,172,12-Rep_2-2023_11_09-09_16_47-rev-9,55406.35987,0.8463125369552776,1.5390305569123697,17.10033952124855,1.4270699999999998,0.590899,0.8432542359299999,64.74116563119307,64.74116563119307,9.369491510333331,99.65404702264672,-6386.818030800713,0.09,60.0,-54.08395601287064,12,B,4,4,2023-11-09 09:16:47,8
173,173,13-Rep_2-2023_11_09-09_17_42-rev-9,43177.02547,0.8460970857022081,1.4911802704674408,16.568669671860455,1.39533,0.590899,0.82449910167,65.34913428921136,65.34913428921136,9.161101129666667,103.57824438001629,-5153.921758688081,0.09,60.0,-54.08378282966719,13,B,5,4,2023-11-09 09:17:42,8
174,174,14-Rep_2-2023_11_09-09_18_37-rev-9,34145.68537,0.8449562446112865,1.519166909070951,16.87963232301057,1.42761,0.590901,0.8435761766100001,65.71803880760929,65.71803880760929,9.373068629,102.04638727039404,-3768.0953239552514,0.09,60.0,-54.08359511439627,14,B,6,4,2023-11-09 09:18:37,8
175,175,15-Rep_2-2023_11_09-09_19_32-rev-9,22225.18775,0.8376489892330501,1.5019428436353417,16.688253818170462,1.43009,0.578786,0.8277160707400001,65.7909129183966,65.7909129183966,9.196845230444444,110.484212263478,-2658.1286430481177,0.09,60.0,-54.08450946279767,15,B,7,4,2023-11-09 09:19:32,8
176,176,16-Rep_2-2023_11_09-09_20_27-rev-9,26849.39041,0.8431189877920453,1.7053398287629806,18.948220319588675,1.54468,0.578785,0.8940376138,62.18075420073595,62.18075420073595,9.933751264444446,119.18747992472476,-7447.056856188717,0.09,60.0,-54.08369650270826,16,B,8,5,2023-11-09 09:20:27,8
177,177,18-Rep_2-2023_11_09-09_22_17-rev-9,50831.09055,0.8658999719222441,1.0853589340913694,12.059543712126327,1.41013,0.615133,0.8674174972900001,92.29688997117476,71.03972975474788,9.637972192111112,111.36697773257814,-1777.0474075255677,0.09,60.0,-54.08388816513968,18,C,1,5,2023-11-09 09:22:17,8
178,178,19-Rep_2-2023_11_09-09_23_12-rev-8,3948564.26,0.8009672563622783,1.3136461465727531,14.596068295252811,1.33836,0.566638,0.75836563368,72.075138485264,70.7442152596197,8.426284818666668,129.67535867148726,-1412.0072780787568,0.09,60.0,-54.08353988002117,19,C,2,5,2023-11-09 09:23:12,8
179,179,20-Rep_2-2023_11_09-09_24_07-rev-0,36765.44615,0.7520783904749796,0.0440421280096754,0.4893569778852824,0.0423789,0.639398,0.0270969839022,81.80682699758674,81.80682699758674,0.3010775989133333,1255.3910047037034,711364.9367754492,0.09,60.0,-54.0847078417446,20,C,3,6,2023-11-09 09:24:07,8
180,180,21-Rep_2-2023_11_09-09_25_02-rev-0,33700.08879,0.7361226272713837,0.0541245229186008,0.6013835879844535,0.0446588,0.615133,0.0274711016204,68.9496120103561,68.9496120103561,0.3052344624488889,1145.8636692497364,276307.2229885844,0.09,60.0,-54.08380535773141,21,C,4,6,2023-11-09 09:25:02,8
181,181,22-Rep_2-2023_11_09-09_25_57-rev-0,28921.21021,0.7839372663506609,0.0597761229929461,0.6641791443660684,0.0585318,0.639397,0.0374250573246,79.86443438569579,79.86443438569579,0.4158339702733333,1145.714121302612,1185455.0901116582,0.09,60.0,-54.08377098727867,22,C,5,6,2023-11-09 09:25:57,8
182,182,24-Rep_2-2023_11_09-09_27_47-rev-0,210333.2791,0.6362370452931337,0.1854179536846299,2.0601994853847767,0.118479,0.421199,0.049903236321,42.301715006664594,42.301715006664594,0.5544804035666667,1103.4576041656844,4937.004876493336,0.09,60.0,-54.08388295102624,24,C,7,7,2023-11-09 09:27:47,8
183,183,26-Rep_2-2023_11_09-09_29_37-rev-0,8753.705907,0.5894684942219567,0.2705665070420339,3.0062945226892657,0.1712139999999999,0.360585,0.0617372001899999,38.70903076259109,38.70903076259109,0.6859688909999999,863.1458774560825,3472.292453779932,0.09,60.0,-54.08415543418336,26,C,9,7,2023-11-09 09:29:37,8
