,Unnamed: 0,Filename,Rsh_scaff,Voc (V),Isc (mA),Jsc(mA/cm2),Imax (mA),Vmax (V),Pmax (mW/cm2),FF (%),FF_est (%),PCE (%),Rseries (ohm),Rshunt (ohm),CellArea (cm2),ScanRate (mV/s),ActualScanRate (mV/s),CellNo,CellRow,CellColumn,Condition,meas_time,measurement
167,167,60-Rep_2-2023_10_05-14_21_55-rev-3,197925.20403546773,0.8379452879864209,0.3520082525473513,3.911202806081681,0.5077569999999999,0.566649,0.2877199962929999,97.5442193977374,67.6236274759245,3.1968888476999995,352.85828084625814,-2165.050572261447,0.09,60.0,-54.084578100863126,60,G,7,16,2023-10-05 14:21:55,3
168,168,61-Rep_2-2023_10_05-14_22_50-rev-3,71076.01710198763,0.8364119862431122,0.44965400579199,4.996155619911001,0.558794,0.56665,0.3166406201,84.1914351682043,67.74771396392889,3.518229112222223,304.3869206412891,-1148.2451438489782,0.09,60.0,-54.0839994857113,61,G,8,16,2023-10-05 14:22:50,3
169,169,62-Rep_2-2023_10_05-14_23_45-rev-3,45925.34109859479,0.8175424857955423,0.6659215774041025,7.399128637823361,0.556856,0.542415,0.30204704724,55.48060343446134,55.48060343446134,3.3560783026666665,355.0125377704284,-973.2894691084746,0.09,60.0,-54.08409706935692,62,G,9,16,2023-10-05 14:23:45,3
170,170,65-Rep_2-2023_10_05-14_26_31-rev-2,49737.97655357311,0.8371630163631998,0.2588152939960518,2.8757254888450205,0.445053,0.59091,0.26298626823,121.3760785700052,70.58481901972078,2.922069647,296.0256115787108,-16929.148996096763,0.09,60.0,-54.08384893002764,65,H,3,17,2023-10-05 14:26:31,3
171,171,67-Rep_2-2023_10_05-14_28_21-rev-3,48270.79312099433,0.8378946626407988,0.3654113148791588,4.060125720879543,0.553802,0.566649,0.313811349498,102.4937141853117,67.62771327532845,3.4867927722000003,282.14300949254795,-3074.424887716652,0.09,60.0,-54.08412951039722,67,H,5,17,2023-10-05 14:28:21,3
172,172,68-Rep_2-2023_10_05-14_29_16-rev-3,25707.477587462752,0.839398120646653,0.4250262181190733,4.72251353465637,0.6111260000000001,0.578797,0.353717895422,99.14557118408538,68.9538117567035,3.930198838022223,218.5141554541615,-9718.273012374078,0.09,60.0,-54.08425524010049,68,H,6,18,2023-10-05 14:29:16,3
173,173,69-Rep_2-2023_10_05-14_30_11-rev-3,78382.40790239864,0.8401130851315813,0.3351074658629369,3.7234162873659655,0.498131,0.615142,0.306421299602,108.84214637235586,73.22133304275988,3.4046811066888885,204.53268139788509,-112392.09619480278,0.09,60.0,-54.083947593756,69,H,7,18,2023-10-05 14:30:11,3
174,174,70-Rep_2-2023_10_05-14_31_06-rev-3,55590.45140037123,0.8331786673179818,0.3247922574734884,3.6088028608165375,0.455141,0.627264,0.285493564224,105.50001296109156,75.28565295834746,3.1721507136,189.14825573312183,-130691.90212565137,0.09,60.0,-54.08360734204444,70,H,8,18,2023-10-05 14:31:06,3
175,175,74-Rep_2-2023_10_05-14_34_46-rev-0,158247.31399096505,0.7887777424312534,0.0696580150189544,0.7739779446550489,0.0873059,0.627263,0.0547637607517,99.6707032632804,79.52341531171813,0.6084862305744445,971.0318226193846,93916.1694020926,0.09,60.0,-54.08343980205803,74,I,3,19,2023-10-05 14:34:46,3
176,176,76-Rep_2-2023_10_05-14_36_36-rev-0,13535.616362130057,0.8301699589892599,0.1092455917679459,1.2138399085327327,0.136524,0.615144,0.083981919456,92.6008261360058,74.09856178714824,0.9331324384,803.7189274444271,172656.51426669495,0.09,60.0,-54.08437584737024,76,I,5,20,2023-10-05 14:36:36,3
177,177,79-Rep_2-2023_10_05-14_39_21-rev-0,7179.097616307541,0.7685195077593533,0.1391582578672466,1.5462028651916289,0.133619,0.603066,0.080581075854,75.34755815736307,75.34755815736307,0.8953452872666667,724.6468521855883,105008.77936736392,0.09,60.0,-54.08395782650904,79,I,8,20,2023-10-05 14:39:21,3
178,178,80-Rep_2-2023_10_05-14_40_16-rev-0,13291.61955686034,0.6891462101618001,0.0629718966803131,0.6996877408923687,0.0465512,0.554557,0.0258152938184,59.486569695596295,59.486569695596295,0.2868365979822222,1458.840379620258,42409.55252175062,0.09,60.0,-54.08324799103988,80,I,9,21,2023-10-05 14:40:16,3
179,179,00-Rep_2-2023_10_06-11_59_10-rev-1,48620.57612391469,0.8024469187516005,0.3907944272768218,4.342160303075798,0.283301,0.56665,0.16053251165,51.19155533513876,51.19155533513876,1.7836945738888887,428.5873333411331,9085.871709419023,0.09,60.0,-54.08346396497458,0,A,1,1,2023-10-06 11:59:10,4
180,180,01-Rep_2-2023_10_06-12_00_05-rev-1,10780.380655458395,0.7535914250362648,0.3870476062733458,4.300528958592731,0.260606,0.506065,0.1318835753899999,45.2158165869966,45.2158165869966,1.4653730598888888,502.2238537584957,5799.167107430101,0.09,60.0,-54.08398351403118,1,A,2,1,2023-10-06 12:00:05,4
181,181,02-Rep_2-2023_10_06-12_01_00-rev-1,1863904.302443052,0.7663857381653854,0.4095603381225018,4.550670423583354,0.272378,0.506064,0.1378407001919999,43.914926822449374,43.914926822449374,1.5315633354666665,474.734117025778,4403.2303075187165,0.09,60.0,-54.083781894799415,2,A,3,1,2023-10-06 12:01:00,4
182,182,03-Rep_2-2023_10_06-12_01_55-rev-1,3727682.949445945,0.7561999304134339,0.4016276922596508,4.4625299139961205,0.25849,0.493953,0.12768191097,42.04061795705039,42.04061795705039,1.4186878996666668,521.4810771240213,4015.978703683416,0.09,60.0,-54.083472015673244,3,A,4,1,2023-10-06 12:01:55,4
183,183,04-Rep_2-2023_10_06-12_02_50-rev-1,88518.20235844112,0.7650930862659057,0.3610344806594631,4.011494229549591,0.22772,0.493952,0.1124827494399999,40.721424753496514,40.721424753496514,1.2498083271111111,616.6233042788849,4207.914638644628,0.09,60.0,-54.0836203202155,4,A,5,2,2023-10-06 12:02:50,4
184,184,05-Rep_2-2023_10_06-12_03_45-rev-1,798745.8811777196,0.772219955498628,0.3557011120365577,3.9522345781839743,0.227168,0.493953,0.112210315104,40.85136181158535,40.85136181158535,1.2467812789333332,594.2200670821936,4665.283825430813,0.09,60.0,-54.08408422291341,5,A,6,2,2023-10-06 12:03:45,4
185,185,06-Rep_2-2023_10_06-12_04_40-rev-1,112958.65372797757,0.7644166754881515,0.3664746236556672,4.071940262840747,0.2364959999999999,0.469712,0.111085009152,39.653488036989245,39.653488036989245,1.234277879466667,635.7211345300828,4683.007584130367,0.09,60.0,-54.08383111340118,6,A,7,2,2023-10-06 12:04:40,4
186,186,07-Rep_2-2023_10_06-12_05_35-rev-1,20902.22704869601,0.7379725209886745,0.3653097553498127,4.058997281664586,0.229746,0.469711,0.107914223406,40.0292293436993,40.0292293436993,1.1990469267333337,689.9267654117673,4849.012731712478,0.09,60.0,-54.08397963251127,7,A,8,2,2023-10-06 12:05:35,4
187,187,09-Rep_2-2023_10_06-12_07_25-rev-1,21728.27301499639,0.7601480152171759,0.4218720136951864,4.687466818835405,0.255182,0.469711,0.119861792402,37.37678014530964,37.37678014530964,1.3317976933555555,649.8804538415318,3716.553436625286,0.09,60.0,-54.08396471956774,9,B,1,3,2023-10-06 12:07:25,4
188,188,10-Rep_2-2023_10_06-12_08_20-rev-0,8124.937660380234,0.6609700759197461,0.380789199366551,4.230991104072789,0.22693,0.372745,0.08458702285,33.60758609752913,33.60758609752913,0.9398558094444444,995.7003065137088,3013.277487115263,0.09,60.0,-54.08394084939158,10,B,2,3,2023-10-06 12:08:20,4
189,189,11-Rep_2-2023_10_06-12_09_15-rev-0,95307.28421551356,0.7278404335208529,0.375247142258986,4.169412691766512,0.219032,0.409098,0.089605553136,32.80812065289299,32.80812065289299,0.9956172570666668,911.3733121469494,2821.296356680888,0.09,60.0,-54.08344998039171,11,B,3,3,2023-10-06 12:09:15,4
190,190,12-Rep_2-2023_10_06-12_10_10-rev-1,70851.19742655038,0.7516281229888461,0.4097430385365676,4.552700428184085,0.231057,0.396948,0.091717614036,29.780922286821863,29.780922286821863,1.0190846004000005,978.6499519133132,2474.546271637437,0.09,60.0,-54.08363228075625,12,B,4,4,2023-10-06 12:10:10,4
191,191,13-Rep_2-2023_10_06-12_11_05-rev-0,22342.98000532413,0.6985749999538929,0.34814623708472,3.8682915231635553,0.1909729999999999,0.396948,0.075806350404,31.16957234816629,31.16957234816629,0.8422927822666668,1102.4972522191256,2500.00462714296,0.09,60.0,-54.08378581929512,13,B,5,4,2023-10-06 12:11:05,4
192,192,14-Rep_2-2023_10_06-12_12_00-rev-0,35995.77840294817,0.6950401178019537,0.3465652312137047,3.8507247912633855,0.191331,0.384857,0.0736350746669999,30.56960789709784,30.56960789709784,0.8181674962999999,1146.7254920683836,2571.67711475532,0.09,60.0,-54.08415891753236,14,B,6,4,2023-10-06 12:12:00,4
193,193,15-Rep_2-2023_10_06-12_12_55-rev-0,180850.786596269,0.7055153240948239,0.4161290369958145,4.623655966620161,0.238121,0.372745,0.0887584121449999,30.2325689205756,30.2325689205756,0.9862045793888888,1144.3424969092398,2205.472527584446,0.09,60.0,-54.083881858584775,15,B,7,4,2023-10-06 12:12:55,4
194,194,16-Rep_2-2023_10_06-12_13_50-rev-0,26827.752249107405,0.6359272716178052,0.3679951162164261,4.088834624626957,0.199452,0.336363,0.067088273076,28.667980985802068,28.667980985802068,0.7454252564000002,1298.444596189785,2058.0019148865795,0.09,60.0,-54.08343648984324,16,B,8,5,2023-10-06 12:13:50,4
195,195,17-Rep_2-2023_10_06-12_14_45-rev-0,14917.070968669526,0.7054818353190683,0.3813400722037804,4.2371119133753385,0.2134,0.384855,0.082128057,30.52764254562228,30.52764254562228,0.9125339666666668,1205.1879889669017,2308.33903144193,0.09,60.0,-54.08407066680578,17,B,9,5,2023-10-06 12:14:45,4
196,196,18-Rep_2-2023_10_06-12_15_40-rev-1,32682.40987790809,0.7675071069601245,0.4548246067752587,5.05360674194732,0.2672819999999999,0.433365,0.11583066393,33.18158958401877,33.18158958401877,1.287007377,873.0361364971995,3107.143973297337,0.09,60.0,-54.083840059360696,18,C,1,5,2023-10-06 12:15:40,4
197,197,19-Rep_2-2023_10_06-12_16_35-rev-1,9142.396628304376,0.7732634892368837,0.4693006668524774,5.214451853916416,0.272706,0.409098,0.111563479188,30.742796723559216,30.742796723559216,1.2395942132000002,904.2271392645068,2600.530256884478,0.09,60.0,-54.084150555553904,19,C,2,5,2023-10-06 12:16:35,4
198,198,20-Rep_2-2023_10_06-12_17_30-rev-1,136099.02209936356,0.7945068448896188,0.5243453721720862,5.826059690800959,0.293791,0.421211,0.123748000901,29.70455901648976,29.70455901648976,1.374977787788889,795.1456835220806,2179.6941726902446,0.09,60.0,-54.0835497791541,20,C,3,6,2023-10-06 12:17:30,4
199,199,21-Rep_2-2023_10_06-12_18_25-rev-1,174732.0223070203,0.8528632358007514,0.5616451500028614,6.24050166669846,0.326976,0.457597,0.149623236672,31.236159983421587,31.236159983421587,1.6624804074666668,454.971709059024,2530.3531442677327,0.09,60.0,-54.08399934081234,21,C,4,6,2023-10-06 12:18:25,4
200,200,22-Rep_2-2023_10_06-12_19_20-rev-1,516141.3473478735,0.8396204988136392,0.5198731882573333,5.776368758414815,0.293791,0.445443,0.130867144413,29.98128018456401,29.98128018456401,1.454079382366667,566.2175552839276,2504.228790135269,0.09,60.0,-54.08374698699656,22,C,5,6,2023-10-06 12:19:20,4
201,201,23-Rep_2-2023_10_06-12_20_15-rev-1,3727491.953624972,0.8146208214330151,0.51372557701823,5.708061966869222,0.292853,0.433366,0.126912533198,30.32618764475627,30.32618764475627,1.4101392577555556,712.6894723436618,2474.829104990865,0.09,60.0,-54.0834198166879,23,C,6,6,2023-10-06 12:20:15,4
202,202,25-Rep_2-2023_10_06-12_22_05-rev-8,15186.54433527648,0.8123022360508839,1.5087109435923616,16.76345492880402,1.30986,0.566649,0.7422308591399999,60.5641069104921,60.5641069104921,8.247009546,119.33716067504002,-17624.73402538198,0.09,60.0,-54.08395329732876,25,C,8,7,2023-10-06 12:22:05,4
203,203,27-Rep_2-2023_10_06-12_23_56-rev-7,20889.248940659807,0.7789335899981411,1.6828664951245569,18.69851661249508,1.36684,0.493952,0.67515335168,51.505348687722616,51.505348687722616,7.501703907555555,130.44163865383453,21223.912521416954,0.09,60.0,-54.08364492404653,27,D,1,7,2023-10-06 12:23:56,4
204,204,28-Rep_2-2023_10_06-12_24_51-rev-8,11773.388872983196,0.8331738144066699,1.5329022747273855,17.03224749697095,1.43753,0.554557,0.79719232421,62.41845685449087,62.41845685449087,8.857692491222222,125.32465348565816,-2940.901529061808,0.09,60.0,-54.08393682909044,28,D,2,8,2023-10-06 12:24:51,4
205,205,29-Rep_2-2023_10_06-12_25_46-rev-9,13891.583907123217,0.8424449548915698,1.6235536743779264,18.03948527086585,1.52327,0.566649,0.86315942223,63.107769550429424,63.107769550429424,9.590660247,121.52981419517072,-2525.7089025188434,0.09,60.0,-54.08386850165451,29,D,3,8,2023-10-06 12:25:46,4
206,206,30-Rep_2-2023_10_06-12_26_41-rev-9,13437.905617854049,0.8527743975467165,1.6630725109893267,18.478583455436965,1.5073,0.590909,0.8906771357000001,62.80221559078133,62.80221559078133,9.89641261888889,113.9650549072151,-4204.912861585372,0.09,60.0,-54.08367313889487,30,D,4,8,2023-10-06 12:26:41,4
207,207,31-Rep_2-2023_10_06-12_27_36-rev-9,9763.747163043685,0.8509956213341549,1.6607441094081012,18.45271232675668,1.49925,0.59091,0.8859218175,62.68524836976448,62.68524836976448,9.84357575,111.81931794289076,-11948.567247922729,0.09,60.0,-54.08370659626672,31,D,5,8,2023-10-06 12:27:36,4
208,208,33-Rep_2-2023_10_06-12_29_26-rev-9,9645.80108510266,0.8688587592149108,1.2536180523634703,13.929089470705229,1.40284,0.603069,0.8460093159600001,77.6713268475611,69.40932500294122,9.400103510666668,121.70478007080266,-1372.4552928122148,0.09,60.0,-54.08378698483058,33,D,7,9,2023-10-06 12:29:26,4
209,209,35-Rep_2-2023_10_06-12_31_16-rev-9,37421.23837716021,0.8691788342231248,1.2036221574101076,13.373579526778974,1.44325,0.603068,0.8703778910000001,83.19716632905832,69.3836499756721,9.670865455555557,106.58410251817148,-1496.724716504499,0.09,60.0,-54.08389523547525,35,D,9,9,2023-10-06 12:31:16,4
210,210,38-Rep_2-2023_10_06-12_34_01-rev-9,7400.864750812629,0.8939362929269983,0.9354390151452427,10.393766834947144,1.41911,0.627264,0.89015661504,106.44968351377103,70.16875866468757,9.890629056,123.01714329516716,-2125.7436364024047,0.09,60.0,-54.08353903010529,38,E,3,10,2023-10-06 12:34:01,4
211,211,39-Rep_2-2023_10_06-12_34_56-rev-9,16628.62116108664,0.898244668540779,1.07187888081783,11.909765342420332,1.4139700000000002,0.627264,0.8869324780800001,92.11920813796652,69.83219850544798,9.854805312000002,124.50243714227553,-1745.0250952261758,0.09,60.0,-54.08345982342128,39,E,4,10,2023-10-06 12:34:56,4
212,212,41-Rep_2-2023_10_06-12_36_46-rev-9,23152.679792068884,0.9013283823466012,0.8555233428653711,9.505814920726346,1.2782399999999998,0.639411,0.81732071664,105.9931005355673,70.9409592023829,9.081341296,144.70769035047488,-3826.5705876377738,0.09,60.0,-54.08357128015831,41,E,6,11,2023-10-06 12:36:46,4
213,213,42-Rep_2-2023_10_06-12_37_41-rev-9,75304.14322081751,0.8972613834547829,0.8003398407996658,8.892664897774065,1.2812,0.63941,0.819212092,114.07827372727184,71.26240043208355,9.102356577777778,137.6305959567175,-4622.8709019147645,0.09,60.0,-54.0841052404994,42,E,7,11,2023-10-06 12:37:41,4
214,214,43-Rep_2-2023_10_06-12_38_36-rev-9,18752.59561423062,0.8955175414463852,0.7832665781840707,8.702961979823009,1.30378,0.627263,0.8178129541400001,116.5924135328472,70.04474741911623,9.086810601555555,137.39251682164564,-4735.947428914848,0.09,60.0,-54.083871083130006,43,E,8,11,2023-10-06 12:38:36,4
215,215,44-Rep_2-2023_10_06-12_39_31-rev-9,45799.73680266735,0.8474091573056333,1.7075847390877856,18.973163767642063,1.46592,0.578796,0.8484686323199999,58.63546499948357,58.63546499948357,9.427429248,103.0790798552372,10307.608070675646,0.09,60.0,-54.08339581802655,44,E,9,12,2023-10-06 12:39:31,4
216,216,45-Rep_2-2023_10_06-12_40_26-rev-7,16409.06855105204,0.831497459893086,1.6312477910750751,18.124975456389723,1.3396,0.518212,0.6941967952,51.180171985529135,51.180171985529135,7.713297724444444,133.10745296144657,-6129.79004187456,0.09,60.0,-54.08420372870635,45,F,1,12,2023-10-06 12:40:26,4
217,217,46-Rep_2-2023_10_06-12_41_21-rev-8,10088.125798485602,0.8351642327442786,1.617104742083328,17.967830467592535,1.34325,0.542414,0.7285976055,53.94829234348968,53.94829234348968,8.09552895,124.23214527873102,-4477.1330801993245,0.09,60.0,-54.08375559444308,46,F,2,12,2023-10-06 12:41:21,4
218,218,47-Rep_2-2023_10_06-12_42_16-rev-8,24496.7218347019,0.842955369934792,1.6286710043016888,18.096344492240988,1.33961,0.566649,0.7590886668899999,55.29101484431456,55.29101484431456,8.434318521,129.9950720270432,17258.44181565491,0.09,60.0,-54.08372748402128,47,F,3,12,2023-10-06 12:42:16,4
219,219,48-Rep_2-2023_10_06-12_43_11-rev-8,33101.38343961974,0.8503082724111473,1.613833258950709,17.931480655007878,1.34309,0.578796,0.77737511964,56.64943346719167,56.64943346719167,8.637501329333332,136.2958478988862,-13203.222795548329,0.09,60.0,-54.0844539018242,48,F,4,13,2023-10-06 12:43:11,4
220,220,51-Rep_2-2023_10_06-12_45_56-rev-8,12722.148748433608,0.8484790308564072,1.6441163249594262,18.26795916621585,1.39883,0.56665,0.7926470194999999,56.820647131810055,56.820647131810055,8.807189105555555,126.53032409518508,-10465.886428147762,0.09,60.0,-54.08415194293973,51,F,7,13,2023-10-06 12:45:56,4
221,221,52-Rep_2-2023_10_06-12_46_51-rev-9,11333.842379592015,0.8514852686091234,1.556756038242404,17.297289313804487,1.4687,0.578796,0.8500776852,64.12995251439823,64.12995251439823,9.445307613333334,121.57125496985677,-817.7755289410235,0.09,60.0,-54.08411237412675,52,F,8,14,2023-10-06 12:46:51,4
222,222,53-Rep_2-2023_10_06-12_47_46-rev-8,7450.189530645965,0.848731499466392,1.1645758551718248,12.939731724131388,1.30187,0.590909,0.76928669983,77.83055395756693,69.6226074290293,8.54762999811111,108.09433050170954,-1428.07733038203,0.09,60.0,-54.084042384854754,53,F,9,14,2023-10-06 12:47:46,4
223,223,54-Rep_2-2023_10_06-12_48_41-rev-9,19538.69404980982,0.8644921622884201,1.1361798688832496,12.62422076536944,1.38704,0.590909,0.81961441936,83.44521538991968,68.35330911916994,9.106826881777778,131.89736102180146,-1309.1171061002435,0.09,60.0,-54.083808633585264,54,G,1,14,2023-10-06 12:48:41,4
224,224,55-Rep_2-2023_10_06-12_49_36-rev-8,6156.757491700474,0.8456966192744844,1.0106247290274295,11.229163655860328,1.24563,0.590909,0.73605397767,86.1202235935215,69.87245621330916,8.178377529666667,121.01691370057532,-1295.724784182887,0.09,60.0,-54.08392916166373,55,G,2,14,2023-10-06 12:49:36,4
225,225,57-Rep_2-2023_10_06-12_51_26-rev-8,23700.469866401345,0.8712882237781249,0.8672315225923727,9.63590580658192,1.13158,0.639409,0.7235424362200001,95.75624521009316,73.38662253775928,8.039360402444446,106.32815640339264,-2782.58622558416,0.09,60.0,-54.08381533531693,57,G,4,15,2023-10-06 12:51:26,4
226,226,58-Rep_2-2023_10_06-12_52_21-rev-7,10410.672982841565,0.85474593949016,0.8014491601854318,8.90499066872702,1.11111,0.639409,0.71045373399,103.71051160905904,74.80690699524065,7.893930377666666,101.20675472744888,-15686.686734416608,0.09,60.0,-54.08382420613294,58,G,5,15,2023-10-06 12:52:21,4
227,227,59-Rep_2-2023_10_06-12_53_16-rev-9,24622.4484064595,0.8677830256691754,0.8648689307345333,9.60965478593926,1.3133400000000002,0.639409,0.8397614160600001,111.89082338705131,73.68304991987267,9.330682400666667,100.80797958829976,-13778.641222321552,0.09,60.0,-54.08415546686508,59,G,6,15,2023-10-06 12:53:16,4
228,228,60-Rep_2-2023_10_06-12_54_11-rev-3,197925.20403546773,0.8382473082986679,0.3200252647092806,3.5558362745475627,0.499293,0.566648,0.282923379864,105.46598293501172,67.59914340197358,3.1435931096,357.7832367038103,-4051.781565926116,0.09,60.0,-54.08421155239213,60,G,7,16,2023-10-06 12:54:11,4
229,229,61-Rep_2-2023_10_06-12_55_06-rev-3,71076.01710198763,0.8375964345550574,0.3790212080323873,4.211346755915415,0.544563,0.566649,0.308576079387,97.19947637595804,67.65179227404563,3.4286231043,310.443806585343,-2091.367492604476,0.09,60.0,-54.08343447927286,61,G,8,16,2023-10-06 12:55:06,4
230,230,62-Rep_2-2023_10_06-12_56_01-rev-3,45925.34109859479,0.8176311283436551,0.5480532334377708,6.089480371530787,0.537157,0.542414,0.2913614769979999,65.02074905370908,65.02074905370908,3.237349744422222,365.3075935396936,-885.6117441009347,0.09,60.0,-54.08361029826128,62,G,9,16,2023-10-06 12:56:01,4
231,231,67-Rep_2-2023_10_06-13_00_36-rev-3,48270.79312099433,0.8341002952266054,0.3257324021101173,3.619248912334637,0.511348,0.578798,0.295967199704,108.93422462645523,69.39189487311646,3.2885244411555563,278.6702051355572,-5346.822998164743,0.09,60.0,-54.08382736257403,67,H,5,17,2023-10-06 13:00:36,4
232,232,68-Rep_2-2023_10_06-13_01_31-rev-3,25707.477587462752,0.8330802534250193,0.3911187991284076,4.345764434760085,0.585124,0.578797,0.338668015828,103.93902821730538,69.47673980032636,3.762977953644445,203.86239803719425,-12020.496727446867,0.09,60.0,-54.08422821237456,68,H,6,18,2023-10-06 13:01:31,4
233,233,69-Rep_2-2023_10_06-13_02_26-rev-3,78382.40790239864,0.8343149375898004,0.3196498033302485,3.5516644814472063,0.4732159999999999,0.627264,0.296831361024,111.30260335907394,75.18311991537193,3.2981262336,188.1426392661556,-134887.24296042402,0.09,60.0,-54.08386335664626,69,H,7,18,2023-10-06 13:02:26,4
234,234,70-Rep_2-2023_10_06-13_03_21-rev-3,55590.45140037123,0.8293172244047564,0.3076953127525289,3.4188368083614327,0.439301,0.627263,0.275557263163,107.98670672239228,75.63607526061199,3.061747368477778,205.33731957315467,-144535.17538868837,0.09,60.0,-54.08363959062173,70,H,8,18,2023-10-06 13:03:21,4
235,235,74-Rep_2-2023_10_06-13_07_01-rev-0,158247.31399096505,0.7842603423681295,0.068767752232051,0.7640861359116786,0.0807345,0.627262,0.0506416839389999,93.8994513537333,79.98134880898583,0.5626853771,968.0405837148962,78605.6828671511,0.09,60.0,-54.08355575350152,74,I,3,19,2023-10-06 13:07:01,4
236,236,76-Rep_2-2023_10_06-13_08_51-rev-0,13535.616362130057,0.8293472429711689,0.1102654433349934,1.2251715926110385,0.133574,0.615143,0.0821671110819999,89.85084890741784,74.17194730113603,0.9129679009111108,814.6429679839317,88621.84730746607,0.09,60.0,-54.08387752677351,76,I,5,20,2023-10-06 13:08:51,4
237,237,79-Rep_2-2023_10_06-13_11_36-rev-0,7179.097616307541,0.7802403826993527,0.1374340228884466,1.527044698760518,0.136957,0.603068,0.082594384076,77.02431338251911,77.02431338251911,0.9177153786222224,718.051689704243,168538.46757121215,0.09,60.0,-54.08384324689596,79,I,8,20,2023-10-06 13:11:36,4
238,238,80-Rep_2-2023_10_06-13_12_31-rev-0,13291.61955686034,0.6892192253606444,0.0577198007498547,0.6413311194428304,0.0394583,0.542413,0.0214026948779,53.80049278011762,53.80049278011762,0.2378077208655556,1726.957647092754,43581.74060295238,0.09,60.0,-54.08333370183515,80,I,9,21,2023-10-06 13:12:31,4
239,239,00-Rep_2-2023_10_09-10_45_15-rev-1,48620.57612391469,0.8083631521562061,0.40785314887653,4.531701654183667,0.305638,0.566647,0.173188855786,52.530267764333374,52.530267764333374,1.9243206198444447,398.8313154154554,11596.032953571608,0.09,60.0,-54.08444878677896,0,A,1,1,2023-10-09 10:45:15,5
240,240,01-Rep_2-2023_10_09-10_46_10-rev-1,10780.380655458395,0.7591888177879,0.4065970592199251,4.517745102443613,0.288114,0.493949,0.142313622186,46.10334501395628,46.10334501395628,1.5812624687333336,482.98699029447465,6587.280076166564,0.09,60.0,-54.08453480798502,1,A,2,1,2023-10-09 10:46:10,5
241,241,02-Rep_2-2023_10_09-10_47_05-rev-1,1863904.302443052,0.7683610757510231,0.4288910648030717,4.765456275589686,0.281826,0.506062,0.142621429212,43.27852288907509,43.27852288907509,1.5846825468,471.03432403711867,4608.580343795491,0.09,60.0,-54.08432717008706,2,A,3,1,2023-10-09 10:47:05,5
242,242,03-Rep_2-2023_10_09-10_48_00-rev-1,3727682.949445945,0.7547462968360134,0.4153141265799536,4.614601406443929,0.2615,0.49395,0.129167925,41.20756843922066,41.20756843922066,1.4351991666666668,515.4231923057425,4069.633503658954,0.09,60.0,-54.08421030330205,3,A,4,1,2023-10-09 10:48:00,5
243,243,04-Rep_2-2023_10_09-10_48_55-rev-1,88518.20235844112,0.7627336456905865,0.3638110821781413,4.042345357534904,0.2334709999999999,0.481795,0.1124851604449999,40.53651450891463,40.53651450891463,1.2498351160555554,600.8992879222209,4384.141179041482,0.09,60.0,-54.08420514402594,4,A,5,2,2023-10-09 10:48:55,5
244,244,05-Rep_2-2023_10_09-10_49_50-rev-1,798745.8811777196,0.76672896523184,0.3584119016377895,3.982354462642106,0.228658,0.481798,0.110166967084,40.08917329983255,40.08917329983255,1.2240774120444446,634.0141106992965,4764.229006427145,0.09,60.0,-54.08385814076645,5,A,6,2,2023-10-09 10:49:50,5
245,245,06-Rep_2-2023_10_09-10_50_45-rev-1,112958.65372797757,0.757724653879922,0.3633809856821451,4.03756650757939,0.228912,0.46971,0.10752225552,39.0503337038169,39.0503337038169,1.1946917280000002,685.1696487712836,4728.558582115928,0.09,60.0,-54.08452597460047,6,A,7,2,2023-10-09 10:50:45,5
246,246,07-Rep_2-2023_10_09-10_51_40-rev-1,20902.22704869601,0.7356585452657909,0.3418658063833574,3.798508959815083,0.2200899999999999,0.469709,0.1033782538099999,41.105245230078985,41.105245230078985,1.1486472645555554,659.7067180982579,5260.8840797786725,0.09,60.0,-54.08442451358605,7,A,8,2,2023-10-09 10:51:40,5
247,247,09-Rep_2-2023_10_09-10_53_31-rev-1,21728.27301499639,0.7802506317311242,0.383267993451472,4.258533260571912,0.244737,0.493949,0.120887596413,40.42453758088169,40.42453758088169,1.3431955157000004,611.7840934248619,4738.144646876382,0.09,60.0,-54.08432740442391,9,B,1,3,2023-10-09 10:53:31,5
248,248,10-Rep_2-2023_10_09-10_54_26-rev-0,8124.937660380234,0.7001431535844135,0.3607058430106047,4.007842700117831,0.213385,0.409095,0.0872947365749999,34.56591319320068,34.56591319320068,0.9699415174999998,884.2271007214966,3430.734475448712,0.09,60.0,-54.08406034646922,10,B,2,3,2023-10-09 10:54:26,5
249,249,11-Rep_2-2023_10_09-10_55_21-rev-1,95307.28421551356,0.7491139771539413,0.349693401310868,3.885482236787423,0.208542,0.445439,0.092892739938,35.460629036928495,35.460629036928495,1.0321415548666666,751.1103059976278,3432.4519453964267,0.09,60.0,-54.08380749112635,11,B,3,3,2023-10-09 10:55:21,5
250,250,12-Rep_2-2023_10_09-10_56_16-rev-1,70851.19742655038,0.7662299107857319,0.3845591410131372,4.272879344590415,0.211582,0.433361,0.091691387102,31.11761494716232,31.11761494716232,1.0187931900222222,848.0212405423739,2803.66095178435,0.09,60.0,-54.08413841200942,12,B,4,4,2023-10-09 10:56:16,5
